registration_number,course_code,grade,grade_points,credits_obtained,result,month_year
22A91A6142,201ES1I02,A,10,3,PASS,MAR-2025
22A91A6142,201HS1L01,A,10,1.5,PASS,MAR-2025
22A91A6142,201BS1L03,A,10,1.5,PASS,MAR-2025
22A91A6142,201ES1L02,A,10,1.5,PASS,MAR-2025
22A91A6142,201MC1T01,A,10,0,PASS,MAR-2025
22A91A6142,201BS2T07,A,10,3,PASS,MAR-2025
22A91A6142,201BS2T09,A,10,3,PASS,MAR-2025
22A91A6142,201ES2T15,A,10,3,PASS,MAR-2025
22A91A6142,201ES2T04,A,10,3,PASS,MAR-2025
22A91A6142,201ES2T07,A,10,3,PASS,MAR-2025
22A91A6142,201BS2L04,A,10,1.5,PASS,MAR-2025
22A91A6142,201ES2L06,A,10,1.5,PASS,MAR-2025
22A91A6142,201ES2L14,A,10,1.5,PASS,MAR-2025
22A91A6142,201HS2L01,A,10,0,PASS,MAR-2025
22A91A6142,201MC2T02,A,10,0,PASS,MAR-2025
22A91A6142,201AM3T01,A,10,3,PASS,MAR-2025
22A91A6142,201AM3T02,A,10,3,PASS,MAR-2025
22A91A6142,201CS3T03,A,10,3,PASS,MAR-2025
22A91A6142,201AM3T03,A,10,3,PASS,MAR-2025
22A91A6142,201BS3T13,A,10,3,PASS,MAR-2025
22A91A6142,201AM3L01,A,10,1.5,PASS,MAR-2025
22A91A6142,201CS3L02,A,10,1.5,PASS,MAR-2025
22A91A6142,201AM3L02,A,10,1.5,PASS,MAR-2025
22A91A6142,201AM3P01,A,10,2,PASS,MAR-2025
22A91A6142,201AM3P02,A,10,4,PASS,MAR-2025
22A91A6142,201MC3T03,A,10,0,PASS,MAR-2025
22A91A6142,201BS4T16,A,10,3,PASS,MAR-2025
22A91A6142,201CS4T05,A,10,3,PASS,MAR-2025
22A91A6142,201CS4T06,A,10,3,PASS,MAR-2025
22A91A6142,201BS4T19,A,10,3,PASS,MAR-2025
22A91A6142,201HS4T03,A,10,3,PASS,MAR-2025
22A91A6142,201CS4L04,A,10,1.5,PASS,MAR-2025
22A91A6142,201AM4L01,A,10,1.5,PASS,MAR-2025
22A91A6142,201CS4L06,A,10,1.5,PASS,MAR-2025
22A91A6142,201AM4S01,A,10,2,PASS,MAR-2025
22A91A6142,201MC4T04,A,10,0,PASS,MAR-2025
22A91A6142,201CS5T01,A,10,3,PASS,MAR-2025
22A91A6142,201AM5T01,A,10,3,PASS,MAR-2025
22A91A6142,201CS5T03,A,10,3,PASS,MAR-2025
22A91A6142,201PE5T01,A,10,3,PASS,MAR-2025
22A91A6142,201CS5J01,A,10,3,PASS,MAR-2025
22A91A6142,201AM5L01,A,10,1.5,PASS,MAR-2025
22A91A6142,201AM5L02,A,10,1.5,PASS,MAR-2025
22A91A6142,201AM5P01,A,10,1.5,PASS,MAR-2025
22A91A6142,201CS5S01,A,10,2,PASS,MAR-2025
22A91A6142,201MC5T01,A,10,0,PASS,MAR-2025
22A91A6142,201AM6T01,A,10,3,PASS,MAR-2025
22A91A6142,201CS6T02,A,10,3,PASS,MAR-2025
22A91A6142,201AM6T02,A,10,3,PASS,MAR-2025
22A91A6142,201PE5T02,A,10,3,PASS,MAR-2025
22A91A6142,201CS6J01,A,10,3,PASS,MAR-2025
22A91A6142,201AM6L01,A,10,1.5,PASS,MAR-2025
22A91A6142,201CS6L02,A,10,1.5,PASS,MAR-2025
22A91A6142,201AM6L02,A,10,1.5,PASS,MAR-2025
22A91A6142,201CS6S01,A,10,2,PASS,MAR-2025
22A91A6142,201MC6T02,A,10,0,PASS,MAR-2025
22A91A6142,201MC6T01,A,10,0,PASS,MAR-2025
22A91A6142,201MC6T01,A,10,0,PASS,MAR-2025
22A91A6143,201HS1T01,A,10,3,PASS,MAR-2025
22A91A6143,201BS1T01,A,10,3,PASS,MAR-2025
22A91A6143,201BS1T04,A,10,3,PASS,MAR-2025
22A91A6143,201ES1T02,A,10,3,PASS,MAR-2025
22A91A6143,201ES1I02,A,10,3,PASS,MAR-2025
22A91A6143,201HS1L01,A,10,1.5,PASS,MAR-2025
22A91A6143,201BS1L03,A,10,1.5,PASS,MAR-2025

22A91A6143,201ES1L02,A,10,1.5,PASS,MAR-2025
22A91A6143,201MC1T01,A,10,0,PASS,MAR-2025
22A91A6143,201BS2T07,A,10,3,PASS,MAR-2025
22A91A6143,201BS2T09,A,10,3,PASS,MAR-2025
22A91A6143,201ES2T15,A,10,3,PASS,MAR-2025
22A91A6143,201ES2T04,A,10,3,PASS,MAR-2025
22A91A6143,201ES2T07,A,10,3,PASS,MAR-2025
22A91A6143,201BS2L04,A,10,1.5,PASS,MAR-2025
22A91A6143,201ES2L06,A,10,1.5,PASS,MAR-2025
22A91A6143,201ES2L14,A,10,1.5,PASS,MAR-2025
22A91A6143,201HS2L01,A,10,0,PASS,MAR-2025
22A91A6143,201MC2T02,A,10,0,PASS,MAR-2025
22A91A6143,201AM3T01,A,10,3,PASS,MAR-2025
22A91A6143,201AM3T02,A,10,3,PASS,MAR-2025
22A91A6143,201CS3T03,A,10,3,PASS,MAR-2025
22A91A6143,201AM3T03,A,10,3,PASS,MAR-2025
22A91A6143,201BS3T13,A,10,3,PASS,MAR-2025
22A91A6143,201AM3L01,A,10,1.5,PASS,MAR-2025
22A91A6143,201CS3L02,A,10,1.5,PASS,MAR-2025
22A91A6143,201AM3L02,A,10,1.5,PASS,MAR-2025
22A91A6143,201AM3P01,A,10,2,PASS,MAR-2025
22A91A6143,201AM3P02,A,10,4,PASS,MAR-2025
22A91A6143,201MC3T03,A,10,0,PASS,MAR-2025
22A91A6143,201BS4T16,A,10,3,PASS,MAR-2025
22A91A6143,201CS4T05,A,10,3,PASS,MAR-2025
22A91A6143,201CS4T06,A,10,3,PASS,MAR-2025
22A91A6143,201BS4T19,A,10,3,PASS,MAR-2025
22A91A6143,201HS4T03,A,10,3,PASS,MAR-2025
22A91A6143,201CS4L04,A,10,1.5,PASS,MAR-2025
22A91A6143,201AM4L01,A,10,1.5,PASS,MAR-2025
22A91A6143,201CS4L06,A,10,1.5,PASS,MAR-2025
22A91A6143,201AM4S01,A,10,2,PASS,MAR-2025
22A91A6143,201MC4T04,A,10,0,PASS,MAR-2025
22A91A6143,201CS5T01,A,10,3,PASS,MAR-2025
22A91A6143,201AM5T01,A,10,3,PASS,MAR-2025
22A91A6143,201CS5T03,A,10,3,PASS,MAR-2025
22A91A6143,201PE5T01,A,10,3,PASS,MAR-2025
22A91A6143,201CS5J01,A,10,3,PASS,MAR-2025
22A91A6143,201AM5L01,A,10,1.5,PASS,MAR-2025
22A91A6143,201AM5L02,A,10,1.5,PASS,MAR-2025
22A91A6143,201AM5P01,A,10,1.5,PASS,MAR-2025
22A91A6143,201CS5S01,A,10,2,PASS,MAR-2025
22A91A6143,201MC5T01,A,10,0,PASS,MAR-2025
22A91A6143,201AM6T01,A,10,3,PASS,MAR-2025
22A91A6143,201CS6T02,A,10,3,PASS,MAR-2025
22A91A6143,201AM6T02,A,10,3,PASS,MAR-2025
22A91A6143,201PE5T02,A,10,3,PASS,MAR-2025
22A91A6143,201CS6J01,A,10,3,PASS,MAR-2025
22A91A6143,201AM6L01,A,10,1.5,PASS,MAR-2025
22A91A6143,201CS6L02,A,10,1.5,PASS,MAR-2025
22A91A6143,201AM6L02,A,10,1.5,PASS,MAR-2025
22A91A6143,201CS6S01,A,10,2,PASS,MAR-2025
22A91A6143,201MC6T02,A,10,0,PASS,MAR-2025
22A91A6143,201MC6T01,A,10,0,PASS,MAR-2025
22A91A6143,201MC6T01,A,10,0,PASS,MAR-2025
22A91A6144,201HS1T01,A,10,3,PASS,MAR-2025
22A91A6144,201BS1T01,A,10,3,PASS,MAR-2025
22A91A6144,201BS1T04,A,10,3,PASS,MAR-2025
22A91A6144,201ES1T02,A,10,3,PASS,MAR-2025
22A91A6144,201ES1I02,A,10,3,PASS,MAR-2025
22A91A6144,201HS1L01,A,10,1.5,PASS,MAR-2025
22A91A6144,201BS1L03,A,10,1.5,PASS,MAR-2025
22A91A6144,201ES1L02,A,10,1.5,PASS,MAR-2025
22A91A6144,201MC1T01,A,10,0,PASS,MAR-2025
22A91A6144,201BS2T07,A,10,3,PASS,MAR-2025
22A91A6144,201BS2T09,A,10,3,PASS,MAR-2025
22A91A6144,201ES2T15,A,10,3,PASS,MAR-2025
22A91A6144,201ES2T04,A,10,3,PASS,MAR-2025
22A91A6144,201ES2T07,A,10,3,PASS,MAR-2025
22A91A6144,201BS2L04,A,10,1.5,PASS,MAR-2025
22A91A6144,201ES2L06,A,10,1.5,PASS,MAR-2025
22A91A6144,201ES2L14,A,10,1.5,PASS,MAR-2025
22A91A6144,201HS2L01,A,10,0,PASS,MAR-2025
22A91A6144,201MC2T02,A,10,0,PASS,MAR-2025
22A91A6144,201AM3T01,A,10,3,PASS,MAR-2025
22A91A6144,201AM3T02,A,10,3,PASS,MAR-2025
22A91A6144,201CS3T03,A,10,3,PASS,MAR-2025
22A91A6144,201AM3T03,A,10,3,PASS,MAR-2025
22A91A6144,201BS3T13,A,10,3,PASS,MAR-2025
22A91A6144,201AM3L01,A,10,1.5,PASS,MAR-2025
22A91A6144,201CS3L02,A,10,1.5,PASS,MAR-2025
22A91A6144,201AM3L02,A,10,1.5,PASS,MAR-2025
22A91A6144,201AM3P01,A,10,2,PASS,MAR-2025
22A91A6144,201AM3P02,A,10,4,PASS,MAR-2025
22A91A6144,201MC3T03,A,10,0,PASS,MAR-2025
22A91A6144,201BS4T16,A,10,3,PASS,MAR-2025
22A91A6144,201CS4T05,A,10,3,PASS,MAR-2025
22A91A6144,201CS4T06,A,10,3,PASS,MAR-2025
22A91A6144,201BS4T19,A,10,3,PASS,MAR-2025
22A91A6144,201HS4T03,A,10,3,PASS,MAR-2025
22A91A6144,201CS4L04,A,10,1.5,PASS,MAR-2025
22A91A6144,201AM4L01,A,10,1.5,PASS,MAR-2025
22A91A6144,201CS4L06,A,10,1.5,PASS,MAR-2025
22A91A6144,201AM4S01,A,10,2,PASS,MAR-2025
22A91A6144,201MC4T04,A,10,0,PASS,MAR-2025
22A91A6144,201CS5T01,A,10,3,PASS,MAR-2025
22A91A6144,201AM5T01,A,10,3,PASS,MAR-2025
22A91A6144,201CS5T03,A,10,3,PASS,MAR-2025
22A91A6144,201PE5T01,A,10,3,PASS,MAR-2025
22A91A6144,201CS5J01,A,10,3,PASS,MAR-2025
22A91A6144,201AM5L01,A,10,1.5,PASS,MAR-2025
22A91A6144,201AM5L02,A,10,1.5,PASS,MAR-2025
22A91A6144,201AM5P01,A,10,1.5,PASS,MAR-2025
22A91A6144,201CS5S01,A,10,2,PASS,MAR-2025
22A91A6144,201MC5T01,A,10,0,PASS,MAR-2025
22A91A6144,201AM6T01,A,10,3,PASS,MAR-2025
22A91A6144,201CS6T02,A,10,3,PASS,MAR-2025
22A91A6144,201AM6T02,A,10,3,PASS,MAR-2025
22A91A6144,201PE5T02,A,10,3,PASS,MAR-2025
22A91A6144,201CS6J01,A,10,3,PASS,MAR-2025
22A91A6144,201AM6L01,A,10,1.5,PASS,MAR-2025
22A91A6144,201CS6L02,A,10,1.5,PASS,MAR-2025
22A91A6144,201AM6L02,A,10,1.5,PASS,MAR-2025
22A91A6144,201CS6S01,A,10,2,PASS,MAR-2025
22A91A6144,201MC6T02,A,10,0,PASS,MAR-2025
22A91A6144,201MC6T01,A,10,0,PASS,MAR-2025
22A91A6144,201MC6T01,A,10,0,PASS,MAR-2025
22A91A6145,201HS1T01,A,10,3,PASS,MAR-2025
22A91A6145,201BS1T01,A,10,3,PASS,MAR-2025
22A91A6145,201BS1T04,A,10,3,PASS,MAR-2025
22A91A6145,201ES1T02,A,10,3,PASS,MAR-2025
22A91A6145,201ES1I02,A,10,3,PASS,MAR-2025
22A91A6145,201HS1L01,A,10,1.5,PASS,MAR-2025
22A91A6145,201BS1L03,A,10,1.5,PASS,MAR-2025
22A91A6145,201ES1L02,A,10,1.5,PASS,MAR-2025
22A91A6145,201MC1T01,A,10,0,PASS,MAR-2025
22A91A6145,201BS2T07,A,10,3,PASS,MAR-2025
22A91A6145,201BS2T09,A,10,3,PASS,MAR-2025
22A91A6145,201ES2T15,A,10,3,PASS,MAR-2025
22A91A6145,201ES2T04,A,10,3,PASS,MAR-2025
22A91A6145,201ES2T07,A,10,3,PASS,MAR-2025
22A91A6145,201BS2L04,A,10,1.5,PASS,MAR-2025
22A91A6145,201ES2L06,A,10,1.5,PASS,MAR-2025
22A91A6145,201ES2L14,A,10,1.5,PASS,MAR-2025
22A91A6145,201HS2L01,A,10,0,PASS,MAR-2025
22A91A6145,201MC2T02,A,10,0,PASS,MAR-2025
22A91A6145,201AM3T01,A,10,3,PASS,MAR-2025
22A91A6145,201AM3T02,A,10,3,PASS,MAR-2025
22A91A6145,201CS3T03,A,10,3,PASS,MAR-2025
22A91A6145,201AM3T03,A,10,3,PASS,MAR-2025
22A91A6145,201BS3T13,A,10,3,PASS,MAR-2025
22A91A6145,201AM3L01,A,10,1.5,PASS,MAR-2025
22A91A6145,201CS3L02,A,10,1.5,PASS,MAR-2025
22A91A6145,201AM3L02,A,10,1.5,PASS,MAR-2025
22A91A6145,201AM3P01,A,10,2,PASS,MAR-2025
22A91A6145,201AM3P02,A,10,4,PASS,MAR-2025
22A91A6145,201MC3T03,A,10,0,PASS,MAR-2025
22A91A6145,201BS4T16,A,10,3,PASS,MAR-2025
22A91A6145,201CS4T05,A,10,3,PASS,MAR-2025
22A91A6145,201CS4T06,A,10,3,PASS,MAR-2025
22A91A6145,201BS4T19,A,10,3,PASS,MAR-2025
22A91A6145,201HS4T03,A,10,3,PASS,MAR-2025
22A91A6145,201CS4L04,A,10,1.5,PASS,MAR-2025
22A91A6145,201AM4L01,A,10,1.5,PASS,MAR-2025
22A91A6145,201CS4L06,A,10,1.5,PASS,MAR-2025
22A91A6145,201AM4S01,A,10,2,PASS,MAR-2025
22A91A6145,201MC4T04,A,10,0,PASS,MAR-2025
22A91A6145,201CS5T01,A,10,3,PASS,MAR-2025
22A91A6145,201AM5T01,A,10,3,PASS,MAR-2025
22A91A6145,201CS5T03,A,10,3,PASS,MAR-2025
22A91A6145,201PE5T01,A,10,3,PASS,MAR-2025
22A91A6145,201CS5J01,A,10,3,PASS,MAR-2025
22A91A6145,201AM5L01,A,10,1.5,PASS,MAR-2025
22A91A6145,201AM5L02,A,10,1.5,PASS,MAR-2025
22A91A6145,201AM5P01,A,10,1.5,PASS,MAR-2025
22A91A6145,201CS5S01,A,10,2,PASS,MAR-2025
22A91A6145,201MC5T01,A,10,0,PASS,MAR-2025
22A91A6145,201AM6T01,A,10,3,PASS,MAR-2025
22A91A6145,201CS6T02,A,10,3,PASS,MAR-2025
22A91A6145,201AM6T02,A,10,3,PASS,MAR-2025
22A91A6145,201PE5T02,A,10,3,PASS,MAR-2025
22A91A6145,201CS6J01,A,10,3,PASS,MAR-2025
22A91A6145,201AM6L01,A,10,1.5,PASS,MAR-2025
22A91A6145,201CS6L02,A,10,1.5,PASS,MAR-2025
22A91A6145,201AM6L02,A,10,1.5,PASS,MAR-2025
22A91A6145,201CS6S01,A,10,2,PASS,MAR-2025
22A91A6145,201MC6T02,A,10,0,PASS,MAR-2025
22A91A6145,201MC6T01,A,10,0,PASS,MAR-2025
22A91A6145,201MC6T01,A,10,0,PASS,MAR-2025
22A91A6146,201HS1T01,A,10,3,PASS,MAR-2025
22A91A6146,201BS1T01,A,10,3,PASS,MAR-2025
22A91A6146,201BS1T04,A,10,3,PASS,MAR-2025
22A91A6146,201ES1T02,A,10,3,PASS,MAR-2025
22A91A6146,201ES1I02,A,10,3,PASS,MAR-2025
22A91A6146,201HS1L01,A,10,1.5,PASS,MAR-2025
22A91A6146,201BS1L03,A,10,1.5,PASS,MAR-2025
22A91A6146,201ES1L02,A,10,1.5,PASS,MAR-2025
22A91A6146,201MC1T01,A,10,0,PASS,MAR-2025
22A91A6146,201BS2T07,A,10,3,PASS,MAR-2025
22A91A6146,201BS2T09,A,10,3,PASS,MAR-2025
22A91A6146,201ES2T15,A,10,3,PASS,MAR-2025
22A91A6146,201ES2T04,A,10,3,PASS,MAR-2025
22A91A6146,201ES2T07,A,10,3,PASS,MAR-2025
22A91A6146,201BS2L04,A,10,1.5,PASS,MAR-2025
22A91A6146,201ES2L06,A,10,1.5,PASS,MAR-2025
22A91A6146,201ES2L14,A,10,1.5,PASS,MAR-2025
22A91A6146,201HS2L01,A,10,0,PASS,MAR-2025
22A91A6146,201MC2T02,A,10,0,PASS,MAR-2025
22A91A6146,201AM3T01,A,10,3,PASS,MAR-2025
22A91A6146,201AM3T02,A,10,3,PASS,MAR-2025
22A91A6146,201CS3T03,A,10,3,PASS,MAR-2025
22A91A6146,201AM3T03,A,10,3,PASS,MAR-2025
22A91A6146,201BS3T13,A,10,3,PASS,MAR-2025
22A91A6146,201AM3L01,A,10,1.5,PASS,MAR-2025
22A91A6146,201CS3L02,A,10,1.5,PASS,MAR-2025
22A91A6146,201AM3L02,A,10,1.5,PASS,MAR-2025
22A91A6146,201AM3P01,A,10,2,PASS,MAR-2025
22A91A6146,201AM3P02,A,10,4,PASS,MAR-2025
22A91A6146,201MC3T03,A,10,0,PASS,MAR-2025
22A91A6146,201BS4T16,A,10,3,PASS,MAR-2025
22A91A6146,201CS4T05,A,10,3,PASS,MAR-2025
22A91A6146,201CS4T06,A,10,3,PASS,MAR-2025
22A91A6146,201BS4T19,A,10,3,PASS,MAR-2025
22A91A6146,201HS4T03,A,10,3,PASS,MAR-2025
22A91A6146,201CS4L04,A,10,1.5,PASS,MAR-2025
22A91A6146,201AM4L01,A,10,1.5,PASS,MAR-2025
22A91A6146,201CS4L06,A,10,1.5,PASS,MAR-2025
22A91A6146,201AM4S01,A,10,2,PASS,MAR-2025
22A91A6146,201MC4T04,A,10,0,PASS,MAR-2025
22A91A6146,201CS5T01,A,10,3,PASS,MAR-2025
22A91A6146,201AM5T01,A,10,3,PASS,MAR-2025
22A91A6146,201CS5T03,A,10,3,PASS,MAR-2025
22A91A6146,201PE5T01,A,10,3,PASS,MAR-2025
22A91A6146,201CS5J01,A,10,3,PASS,MAR-2025
22A91A6146,201AM5L01,A,10,1.5,PASS,MAR-2025
22A91A6146,201AM5L02,A,10,1.5,PASS,MAR-2025
22A91A6146,201AM5P01,A,10,1.5,PASS,MAR-2025
22A91A6146,201CS5S01,A,10,2,PASS,MAR-2025
22A91A6146,201MC5T01,A,10,0,PASS,MAR-2025
22A91A6146,201AM6T01,A,10,3,PASS,MAR-2025
22A91A6146,201CS6T02,A,10,3,PASS,MAR-2025
22A91A6146,201AM6T02,A,10,3,PASS,MAR-2025
22A91A6146,201PE5T02,A,10,3,PASS,MAR-2025
22A91A6146,201CS6J01,A,10,3,PASS,MAR-2025
22A91A6146,201AM6L01,A,10,1.5,PASS,MAR-2025
22A91A6146,201CS6L02,A,10,1.5,PASS,MAR-2025
22A91A6146,201AM6L02,A,10,1.5,PASS,MAR-2025
22A91A6146,201CS6S01,A,10,2,PASS,MAR-2025
22A91A6146,201MC6T02,A,10,0,PASS,MAR-2025
22A91A6146,201MC6T01,A,10,0,PASS,MAR-2025
22A91A6146,201MC6T01,A,10,0,PASS,MAR-2025
22A91A6147,201HS1T01,A,10,3,PASS,MAR-2025
22A91A6147,201BS1T01,A,10,3,PASS,MAR-2025
22A91A6147,201BS1T04,A,10,3,PASS,MAR-2025
22A91A6147,201ES1T02,A,10,3,PASS,MAR-2025
22A91A6147,201ES1I02,A,10,3,PASS,MAR-2025
22A91A6147,201HS1L01,A,10,1.5,PASS,MAR-2025
22A91A6147,201BS1L03,A,10,1.5,PASS,MAR-2025
22A91A6147,201ES1L02,A,10,1.5,PASS,MAR-2025
22A91A6147,201MC1T01,A,10,0,PASS,MAR-2025
22A91A6147,201BS2T07,A,10,3,PASS,MAR-2025
22A91A6147,201BS2T09,A,10,3,PASS,MAR-2025
22A91A6147,201ES2T15,A,10,3,PASS,MAR-2025
22A91A6147,201ES2T04,A,10,3,PASS,MAR-2025
22A91A6147,201ES2T07,A,10,3,PASS,MAR-2025
22A91A6147,201BS2L04,A,10,1.5,PASS,MAR-2025
22A91A6147,201ES2L06,A,10,1.5,PASS,MAR-2025
22A91A6147,201ES2L14,A,10,1.5,PASS,MAR-2025
22A91A6147,201HS2L01,A,10,0,PASS,MAR-2025
22A91A6147,201MC2T02,A,10,0,PASS,MAR-2025
22A91A6147,201AM3T01,A,10,3,PASS,MAR-2025
22A91A6147,201AM3T02,A,10,3,PASS,MAR-2025
22A91A6147,201CS3T03,A,10,3,PASS,MAR-2025
22A91A6147,201AM3T03,A,10,3,PASS,MAR-2025
22A91A6147,201BS3T13,A,10,3,PASS,MAR-2025
22A91A6147,201AM3L01,A,10,1.5,PASS,MAR-2025
22A91A6147,201CS3L02,A,10,1.5,PASS,MAR-2025
22A91A6147,201AM3L02,A,10,1.5,PASS,MAR-2025
22A91A6147,201AM3P01,A,10,2,PASS,MAR-2025
22A91A6147,201AM3P02,A,10,4,PASS,MAR-2025
22A91A6147,201MC3T03,A,10,0,PASS,MAR-2025
22A91A6147,201BS4T16,A,10,3,PASS,MAR-2025
22A91A6147,201CS4T05,A,10,3,PASS,MAR-2025
22A91A6147,201CS4T06,A,10,3,PASS,MAR-2025
22A91A6147,201BS4T19,A,10,3,PASS,MAR-2025
22A91A6147,201HS4T03,A,10,3,PASS,MAR-2025
22A91A6147,201CS4L04,A,10,1.5,PASS,MAR-2025
22A91A6147,201AM4L01,A,10,1.5,PASS,MAR-2025
22A91A6147,201CS4L06,A,10,1.5,PASS,MAR-2025
22A91A6147,201AM4S01,A,10,2,PASS,MAR-2025
22A91A6147,201MC4T04,A,10,0,PASS,MAR-2025
22A91A6147,201CS5T01,A,10,3,PASS,MAR-2025
22A91A6147,201AM5T01,A,10,3,PASS,MAR-2025
22A91A6147,201CS5T03,A,10,3,PASS,MAR-2025
22A91A6147,201PE5T01,A,10,3,PASS,MAR-2025
22A91A6147,201CS5J01,A,10,3,PASS,MAR-2025
22A91A6147,201AM5L01,A,10,1.5,PASS,MAR-2025
22A91A6147,201AM5L02,A,10,1.5,PASS,MAR-2025
22A91A6147,201AM5P01,A,10,1.5,PASS,MAR-2025
22A91A6147,201CS5S01,A,10,2,PASS,MAR-2025
22A91A6147,201MC5T01,A,10,0,PASS,MAR-2025
22A91A6147,201AM6T01,A,10,3,PASS,MAR-2025
22A91A6147,201CS6T02,A,10,3,PASS,MAR-2025
22A91A6147,201AM6T02,A,10,3,PASS,MAR-2025
22A91A6147,201PE5T02,A,10,3,PASS,MAR-2025
22A91A6147,201CS6J01,A,10,3,PASS,MAR-2025
22A91A6147,201AM6L01,A,10,1.5,PASS,MAR-2025
22A91A6147,201CS6L02,A,10,1.5,PASS,MAR-2025
22A91A6147,201AM6L02,A,10,1.5,PASS,MAR-2025
22A91A6147,201CS6S01,A,10,2,PASS,MAR-2025
22A91A6147,201MC6T02,A,10,0,PASS,MAR-2025
22A91A6147,201MC6T01,A,10,0,PASS,MAR-2025
22A91A6147,201MC6T01,A,10,0,PASS,MAR-2025
22A91A6148,201HS1T01,A,10,3,PASS,MAR-2025
22A91A6148,201BS1T01,A,10,3,PASS,MAR-2025
22A91A6148,201BS1T04,A,10,3,PASS,MAR-2025
22A91A6148,201ES1T02,A,10,3,PASS,MAR-2025
22A91A6148,201ES1I02,A,10,3,PASS,MAR-2025
22A91A6148,201HS1L01,A,10,1.5,PASS,MAR-2025
22A91A6148,201BS1L03,A,10,1.5,PASS,MAR-2025
22A91A6148,201ES1L02,A,10,1.5,PASS,MAR-2025
22A91A6148,201MC1T01,A,10,0,PASS,MAR-2025
22A91A6148,201BS2T07,A,10,3,PASS,MAR-2025
22A91A6148,201BS2T09,A,10,3,PASS,MAR-2025
22A91A6148,201ES2T15,A,10,3,PASS,MAR-2025
22A91A6148,201ES2T04,A,10,3,PASS,MAR-2025
22A91A6148,201ES2T07,A,10,3,PASS,MAR-2025
22A91A6148,201BS2L04,A,10,1.5,PASS,MAR-2025
22A91A6148,201ES2L06,A,10,1.5,PASS,MAR-2025
22A91A6148,201ES2L14,A,10,1.5,PASS,MAR-2025
22A91A6148,201HS2L01,A,10,0,PASS,MAR-2025
22A91A6148,201MC2T02,A,10,0,PASS,MAR-2025
22A91A6148,201AM3T01,A,10,3,PASS,MAR-2025
22A91A6148,201AM3T02,A,10,3,PASS,MAR-2025
22A91A6148,201CS3T03,A,10,3,PASS,MAR-2025
22A91A6148,201AM3T03,A,10,3,PASS,MAR-2025
22A91A6148,201BS3T13,A,10,3,PASS,MAR-2025
22A91A6148,201AM3L01,A,10,1.5,PASS,MAR-2025
22A91A6148,201CS3L02,A,10,1.5,PASS,MAR-2025
22A91A6148,201AM3L02,A,10,1.5,PASS,MAR-2025
22A91A6148,201AM3P01,A,10,2,PASS,MAR-2025
22A91A6148,201AM3P02,A,10,4,PASS,MAR-2025
22A91A6148,201MC3T03,A,10,0,PASS,MAR-2025
22A91A6148,201BS4T16,A,10,3,PASS,MAR-2025
22A91A6148,201CS4T05,A,10,3,PASS,MAR-2025
22A91A6148,201CS4T06,A,10,3,PASS,MAR-2025
22A91A6148,201BS4T19,A,10,3,PASS,MAR-2025
22A91A6148,201HS4T03,A,10,3,PASS,MAR-2025
22A91A6148,201CS4L04,A,10,1.5,PASS,MAR-2025
22A91A6148,201AM4L01,A,10,1.5,PASS,MAR-2025
22A91A6148,201CS4L06,A,10,1.5,PASS,MAR-2025
22A91A6148,201AM4S01,A,10,2,PASS,MAR-2025
22A91A6148,201MC4T04,A,10,0,PASS,MAR-2025
22A91A6148,201CS5T01,A,10,3,PASS,MAR-2025
22A91A6148,201AM5T01,A,10,3,PASS,MAR-2025
22A91A6148,201CS5T03,A,10,3,PASS,MAR-2025
22A91A6148,201PE5T01,A,10,3,PASS,MAR-2025
22A91A6148,201CS5J01,A,10,3,PASS,MAR-2025
22A91A6148,201AM5L01,A,10,1.5,PASS,MAR-2025
22A91A6148,201AM5L02,A,10,1.5,PASS,MAR-2025
22A91A6148,201AM5P01,A,10,1.5,PASS,MAR-2025
22A91A6148,201CS5S01,A,10,2,PASS,MAR-2025
22A91A6148,201MC5T01,A,10,0,PASS,MAR-2025
22A91A6148,201AM6T01,A,10,3,PASS,MAR-2025
22A91A6148,201CS6T02,A,10,3,PASS,MAR-2025
22A91A6148,201AM6T02,A,10,3,PASS,MAR-2025
22A91A6148,201PE5T02,A,10,3,PASS,MAR-2025
22A91A6148,201CS6J01,A,10,3,PASS,MAR-2025
22A91A6148,201AM6L01,A,10,1.5,PASS,MAR-2025
22A91A6148,201CS6L02,A,10,1.5,PASS,MAR-2025
22A91A6148,201AM6L02,A,10,1.5,PASS,MAR-2025
22A91A6148,201CS6S01,A,10,2,PASS,MAR-2025
22A91A6148,201MC6T02,A,10,0,PASS,MAR-2025
22A91A6148,201MC6T01,A,10,0,PASS,MAR-2025
22A91A6148,201MC6T01,A,10,0,PASS,MAR-2025
22A91A6149,201HS1T01,A,10,3,PASS,MAR-2025
22A91A6149,201BS1T01,A,10,3,PASS,MAR-2025
22A91A6149,201BS1T04,A,10,3,PASS,MAR-2025
22A91A6149,201ES1T02,A,10,3,PASS,MAR-2025
22A91A6149,201ES1I02,A,10,3,PASS,MAR-2025
22A91A6149,201HS1L01,A,10,1.5,PASS,MAR-2025
22A91A6149,201BS1L03,A,10,1.5,PASS,MAR-2025
22A91A6149,201ES1L02,A,10,1.5,PASS,MAR-2025
22A91A6149,201MC1T01,A,10,0,PASS,MAR-2025
22A91A6149,201BS2T07,A,10,3,PASS,MAR-2025
22A91A6149,201BS2T09,A,10,3,PASS,MAR-2025
22A91A6149,201ES2T15,A,10,3,PASS,MAR-2025
